,neg,neu,pos,nns,FRS,Dugast,Herdan,Maas,Summer,cttr,rttr,label
724,0.124,0.686,0.19,19317,86.13,50.81008191474426,0.7737814928730362,0.01968113339549284,0.894970325647282,16.4499166410263,23.263695213646262,Literary
725,0.112,0.725,0.162,6196,84.37,53.88217837338201,0.8151292735596243,0.018559012092465875,0.9110765022566654,16.321837475991053,23.08256392139599,Literary
726,0.145,0.683,0.171,10083,-8.82,56.35302982537857,0.807280547741461,0.01774527479886539,0.9102416794793075,19.897478934292586,28.139284565909534,Literary
727,0.129,0.711,0.16,13436,76.35,46.705550006917804,0.763241318692269,0.021410731697879264,0.8875720948678872,12.992006494951845,18.373471787600238,Detective and Mystery
728,0.119,0.745,0.135,6559,79.9,49.73847216756467,0.7904254703013891,0.02010516118450694,0.8996699711405058,14.596727815942156,20.642890443574,Literary
729,0.124,0.727,0.149,7157,77.16,54.31138246380316,0.8077039877097738,0.018412346632245436,0.9089691718555335,17.584968545571122,24.868901011050962,Literary
730,0.124,0.729,0.147,6663,78.38,52.6947811525874,0.802527947549412,0.018977211369458326,0.9060824266613159,16.468600494981533,23.29011817330715,Literary
731,0.104,0.724,0.172,15606,78.48,53.16758667011752,0.7880359411301522,0.018808451965378434,0.9016512290085709,18.164720596437615,25.68879422419997,Literary
732,0.101,0.727,0.173,15751,73.21,55.38198874509283,0.796460779164946,0.018056411888758794,0.9060512918224369,19.99041530273912,28.270716438604325,Literary
733,0.097,0.735,0.168,11808,69.86,49.943550525339724,0.7787168240024945,0.020022605311022745,0.8959003762634877,15.389909538774656,21.76461879343018,Detective and Mystery
734,0.132,0.7,0.169,9646,77.77,52.87786463654871,0.7972861866876575,0.018911504972324637,0.9044944255154332,17.11677401455483,24.20677395545881,Detective and Mystery
735,0.13,0.674,0.196,8746,76.05,49.73771996796597,0.7848614866741356,0.020105465241351213,0.8977981651166893,14.903357156410252,21.0765298154855,Detective and Mystery
736,0.131,0.693,0.175,7994,76.25,48.671892151192594,0.7815071538702142,0.020545739148452178,0.8957188752581522,14.11309437590235,19.958929473452553,Detective and Mystery
737,0.099,0.729,0.172,21109,75.54,52.241670929749496,0.7783393958174447,0.019141807338909998,0.8976869258174321,17.753353741717294,25.10703363914373,Literary
738,0.176,0.611,0.213,21871,75.64,52.076926819021196,0.7781106732426958,0.019202361987972535,0.8974778909650771,17.585639476732624,24.86984985099897,Literary
739,0.126,0.707,0.167,3281,59.98,70.95607173956249,0.8660971908056325,0.014093226632815934,0.9361477860382472,22.91508403988569,32.406822632125596,Literary
740,0.113,0.664,0.222,23847,67.32,49.93410104322605,0.7652347997856368,0.02002639436993845,0.8912984815650592,15.84284634572236,22.405168168713587,Literary
741,0.104,0.69,0.206,30766,74.93,52.3536936700844,0.7725084614189615,0.019100849049957548,0.8958123944945089,18.156130432140753,25.676645897348333,Christmas Stories
742,0.144,0.668,0.188,31750,70.67,53.140734614602884,0.7760616774467405,0.018817955891132967,0.8976308398107693,18.88992195528843,26.71438382133819,Literary
743,0.098,0.669,0.234,12580,69.86,51.488493096816555,0.7834766087623322,0.019421815241701612,0.8988040039983435,16.67240457736526,23.578340670681218,Literary
744,0.121,0.655,0.224,11401,69.55,50.29932624513275,0.7802268920857662,0.019880982006131063,0.8967174962574486,15.661062963344628,22.148087643940947,Literary
745,0.147,0.667,0.187,20058,62.04,52.12681540137117,0.7801169994905812,0.019183984141369504,0.8981921469316073,17.532768158253468,24.79507851534521,Sea and Adventure
746,0.113,0.618,0.269,9953,54.8,57.63279407133949,0.813382965901925,0.01735123233418411,0.9130446834446353,20.572228417122187,29.09352443573139,Literary
747,0.148,0.67,0.182,19723,61.84,50.43054647541092,0.7722873829694789,0.019829251711313164,0.8941391414979224,16.123620815520418,22.80224323187012,Western Stories
748,0.1,0.709,0.191,11090,62.35,56.17556900386936,0.8066021322612597,0.01780133281660432,0.9099027897712239,19.77511061190417,27.966229624782994,Literary
749,0.111,0.714,0.175,6351,52.57,67.09831551160408,0.847991567724245,0.01490350379700752,0.9290006582016836,24.600574526091048,34.790466136968035,Literary
750,0.107,0.725,0.167,10137,78.08,59.02936310549551,0.8187052231883174,0.016940721488267287,0.915613043028889,21.415585344388322,30.286211240192458,Literary
751,0.145,0.68,0.175,15515,57.84,54.550426449777945,0.7942365654298614,0.0183316623733575,0.9047292626433356,19.22246730094787,27.18467395927382,Sea and Adventure
752,0.134,0.695,0.171,21585,61.23,51.939724011224065,0.7781324981878682,0.01925308651589874,0.8973745942916219,17.43626299086954,24.658599598791774,Sea and Adventure
753,0.092,0.77,0.139,8142,76.15,53.97321441568882,0.8041852862753633,0.01852770880567236,0.9075764692504033,17.606788025526843,24.89975841552827,Ghost and Horror
754,0.12,0.695,0.185,32846,64.04,55.592000259571066,0.7851574811384869,0.01798819965697913,0.902478828388666,21.31075806157247,30.13796307512756,Literary
755,0.101,0.707,0.192,6397,79.3,53.86055962156797,0.8103890498332584,0.01856646137779005,0.9095200330970672,16.832148956187385,23.804253337724337,Christmas Stories
756,0.186,0.624,0.19,13377,73.71,50.81426246242824,0.7811145704361951,0.01967951420606358,0.8974526794243749,16.12101480128734,22.79855777119796,Literary
757,0.182,0.601,0.217,14889,73.51,50.14848296045955,0.7761891290292272,0.019940782671102282,0.8952210645446238,15.694514096758212,22.19539469049119,Literary
758,0.107,0.689,0.204,23639,81.06,48.778713773484114,0.7598156710369646,0.0205007455638077,0.8883845972567045,14.841040033708357,20.988400095392418,Literary
759,0.12,0.721,0.16,15706,77.98,50.302872631763975,0.7773480043128329,0.01987958038341821,0.8957467673141782,15.79563695371878,22.33840400627074,Detective and Mystery
760,0.105,0.716,0.178,13418,75.95,50.087572421330215,0.7785530034812288,0.01996503227563374,0.8959695323710175,15.53451915723621,21.96912767710811,Detective and Mystery
761,0.126,0.696,0.178,19161,81.33,55.52789652815199,0.7942682057224384,0.01800896598870825,0.9054342722296705,20.39119857856506,28.837509582849687,Literary
762,0.124,0.722,0.154,13539,77.06,49.7090960887159,0.7774346143119129,0.020117042527091993,0.8952612233756638,15.22335806804316,21.529079444688513,Detective and Mystery
763,0.088,0.707,0.206,3987,70.47,59.8590006404255,0.8352655261144607,0.016705925413072375,0.9213458645584179,19.286906540254517,27.275804805450285,Literary
764,0.132,0.694,0.174,16336,72.19,60.35446562652473,0.8141030993390337,0.016568782270197376,0.9149312755328406,23.988426813245706,33.924758539286486,Western Stories
765,0.08,0.725,0.195,2456,71.18,49.56971472327774,0.8083382338729946,0.020173608131143914,0.9054904640239946,13.234545767635675,18.716474116437816,Literary
766,0.118,0.691,0.191,16113,58.59,49.63321622849696,0.7713589167996157,0.020147797704591405,0.893126700569303,15.376795473446748,21.74607270438561,Literary
767,0.129,0.682,0.188,11585,63.36,49.647502031280105,0.778753016056969,0.020142000283719333,0.8956544082614669,15.109896293000839,21.36862026361274,Literary
768,0.145,0.692,0.163,4751,80.24,46.87107389662221,0.7846745211697222,0.021335120296274365,0.8951091486183439,12.509825622599832,17.691565058403132,Western Stories
769,0.127,0.693,0.18,14679,76.15,51.97675090316927,0.7851597957768433,0.019239371115423558,0.8997619312108829,17.07677063396998,24.15020063209494,Detective and Mystery
770,0.088,0.745,0.167,16959,76.05,51.525417271655805,0.7808619215048839,0.019407897169036636,0.8979559819988313,16.855705133166314,23.8375668026856,Detective and Mystery
771,0.127,0.667,0.206,11702,56.93,53.20408093231086,0.7943178826197541,0.018795550688531858,0.9037612664622658,17.710978076636167,25.04710539887142,Literary
772,0.137,0.669,0.193,12569,66.0,53.513017120904955,0.7941782339835652,0.01868704202830956,0.9039474553244069,18.057258716537063,25.5368201762065,Literary
773,0.132,0.672,0.195,3072,59.26,54.18302110265394,0.8227575677071587,0.018455966087705267,0.9137566694441897,15.690234915001305,22.18934301361471,Literary
774,0.133,0.593,0.274,5056,71.28,51.426096375359336,0.8023690701741614,0.019445380273489844,0.9050425346820162,15.27962681748733,21.608655473290234,Literary
775,0.118,0.71,0.173,13196,73.81,48.76625260273714,0.7727006058108442,0.020505984089986693,0.8928047726971842,14.529587589667333,20.54793982499535,Detective and Mystery
776,0.132,0.716,0.153,13206,74.22,50.33644777695273,0.7807012311720153,0.019866320413214865,0.8969093853720941,15.674089393399704,22.16650979799414,Detective and Mystery
777,0.112,0.714,0.175,14063,76.15,49.95414594447916,0.7770203993233556,0.020018358458403756,0.8953345995959636,15.472881491191291,21.881958853834362,Detective and Mystery
778,0.137,0.653,0.209,10786,63.66,51.08826894938244,0.7834831948608275,0.01957396522851041,0.8984776632050812,16.267462014772715,23.00566540668073,Literary
779,0.105,0.686,0.209,16577,76.15,49.28353438968363,0.771372949904102,0.020290752527873223,0.8928195118724908,15.046335050892662,21.278731092982078,Literary
780,0.051,0.786,0.162,8879,90.6,47.46260131586345,0.7773582961150994,0.02106922023394806,0.8931804269205218,13.254198320110158,18.74426702268248,Literary
781,0.121,0.724,0.156,7778,75.03,48.42579631500146,0.7826953722065338,0.020650150871968573,0.8958981785297467,13.849818322920116,19.58660090867702,Detective and Mystery
782,0.119,0.785,0.097,16001,87.25,50.740362146751316,0.7816662151820271,0.019708176246511586,0.8975765728034794,16.019699555976675,22.65527637720446,Western Stories
783,0.131,0.661,0.208,30022,64.24,60.92416816878727,0.8058116970864353,0.01641384741158142,0.9126138628642677,26.34850283221247,37.26241005354078,Literary
784,0.099,0.689,0.213,46217,68.74,55.997007007948454,0.780494695687902,0.017858097306130232,0.9012214824926582,22.22385472045031,31.429276753870155,Love and Romance
785,0.109,0.734,0.157,16946,73.71,49.87892952356543,0.7721679384408858,0.02004854573969049,0.8936192946354834,15.585611148735602,22.041382664415202,Detective and Mystery
786,0.122,0.695,0.183,13997,61.03,54.79315506299853,0.7962831419306503,0.01825045480316379,0.9055765506099559,19.310028691176832,27.308504464875867,Detective and Mystery
787,0.103,0.696,0.201,16398,64.27,52.28304653786563,0.7835271701691862,0.019126658950062464,0.8994595461459894,17.502556476567655,24.752352745363027,Literary
788,0.115,0.695,0.19,26177,69.25,46.9104896996423,0.7471065206303831,0.021317193796159095,0.8821294195517456,13.26248364646192,18.75598424357783,Literary
789,0.124,0.696,0.18,25717,80.45,45.68298586522162,0.7416878558949077,0.02188998772869832,0.878926284259161,12.249151990530486,17.322916872577608,Literary
790,0.104,0.756,0.139,19360,78.08,54.95560220142532,0.79380934446354,0.0181965069973169,0.9048794413188462,19.740602034477025,27.917427126567315,Literary
791,0.098,0.666,0.236,9565,45.36,58.3584649224337,0.8164403415874437,0.017135474713550734,0.9144798907127746,20.97261601357453,29.659758004840256,Literary
792,0.109,0.749,0.142,15958,80.62,48.06407149189439,0.7670242612505924,0.020805561596433663,0.8902035389270446,14.062345395394704,19.887159576942036,Detective and Mystery
793,0.065,0.755,0.18,11044,67.69,55.08994513994482,0.8044523803091218,0.01815213279773111,0.9084593800456432,18.78770926240704,26.569833244818653,Literary
794,0.15,0.632,0.217,7894,80.51,51.04965757764532,0.7927429052018006,0.019588769983011612,0.9015447383233294,15.654595763972557,22.138941642878393,Literary
795,0.13,0.661,0.209,22590,67.59,56.149522737594324,0.7930629189215123,0.017809590380194994,0.9054695534496994,21.29872186114799,30.120941317247816,Literary
796,0.117,0.686,0.197,8302,62.04,55.899394005462845,0.8090375873350403,0.01788928158867471,0.9105062925394825,19.150038664560533,27.082244399390653,Literary
797,0.134,0.684,0.182,7335,59.2,53.46827222649435,0.8025936014330928,0.01870268026922487,0.9066846268494708,17.241090820398547,24.382584468313894,Literary
798,0.135,0.691,0.174,7521,59.3,55.85301006822963,0.8108647013238918,0.017904138000412285,0.9110667124218996,18.865434785701364,26.67975373400403,Literary
799,0.113,0.706,0.181,17003,81.53,55.28515231682562,0.796706119502966,0.01808803915867403,0.906063800924708,19.848848447821812,28.07051067239776,Literary
800,0.101,0.658,0.24,19292,70.77,50.59843373172623,0.7729064567051708,0.019763457606257483,0.8944933998275751,16.269289132980727,23.00824934203056,Literary
801,0.109,0.681,0.21,7663,52.7,53.243148722290776,0.801289519382423,0.0187817592309551,0.9060888308215616,17.13393482881015,24.231043011720047,Literary
802,0.088,0.779,0.133,1308,76.76,58.30275977081752,0.8494963728897778,0.017151846738145893,0.9248984716826628,15.18304097813211,21.472062469340894,Literary
803,0.119,0.741,0.14,8241,76.9,48.04527132618363,0.7764311204515195,0.020813702834789106,0.8934137173740456,13.772739538180923,19.477595045927618,Sea and Adventure
804,0.118,0.672,0.21,9682,74.53,50.69685074048496,0.785231782921096,0.019725091113034967,0.8987395442006066,15.78485078098319,22.32315005450197,Literary
805,0.137,0.664,0.199,9797,74.83,48.97765363272363,0.7770259628185846,0.020417474620137092,0.8944722080462434,14.56696586223734,20.600800685001932,Literary
806,0.13,0.712,0.158,4573,75.98,46.55781811355146,0.7815118664218396,0.02147866975984711,0.8937241935704039,12.392088370351798,17.525059439477417,Literary
807,0.121,0.71,0.17,18044,78.48,56.51050986529654,0.7982727106833476,0.017695823350093436,0.9074185980080631,21.19254355962089,29.970782523198455,Literary
808,0.086,0.737,0.177,19361,70.97,56.97027180602692,0.8004759441310174,0.017553014375722344,0.9084428504250959,21.51861439485326,30.43191632067839,Love and Romance
809,0.135,0.664,0.201,17552,71.92,44.99977358267533,0.7431990422529666,0.02222233403380933,0.878722230287662,11.749737300397506,16.61663784454319,Literary
810,0.128,0.662,0.211,15022,74.73,54.45082447429414,0.7937912050018816,0.018365194827712723,0.9045105157136897,19.14773145328827,27.078981509918165,Sea and Adventure
811,0.112,0.698,0.19,23460,74.53,51.04489766106616,0.7728258693908396,0.0195905966280884,0.8948443391348999,16.728888662321857,23.658221229685076,Literary
812,0.152,0.639,0.209,13080,74.22,55.518556093796036,0.8025714517387896,0.01801199581470646,0.9081439959707789,19.48989912321609,27.56287966933569,Literary
813,0.087,0.709,0.204,18769,73.31,48.51805468948128,0.7639261487267269,0.020610884059554024,0.8895618448457069,14.53261380801872,20.552219544030585,Literary
814,0.123,0.694,0.184,33011,62.95,55.98836474241845,0.7861204794891075,0.017860853850628185,0.9030751278864877,21.750827447122486,30.76031516855758,Literary
815,0.112,0.709,0.179,31101,63.26,51.31780547391293,0.7664037057639904,0.019486413940836646,0.8928907392232474,17.23566143295839,24.374906154960655,Literary
816,0.14,0.715,0.145,24603,82.04,52.039779968135925,0.7776016826821021,0.01921606894979768,0.8972767245536942,17.571284395108556,24.849548699877246,Western Stories
817,0.123,0.698,0.18,13174,77.06,47.837701200827,0.7686383485534013,0.020904014509432835,0.8905448268246218,13.827570890731222,19.55513828834751,Detective and Mystery
818,0.124,0.687,0.188,28258,82.27,48.44316456847937,0.7541064306617816,0.020642747205055063,0.8860876665597379,14.589576117612328,20.632776414801963,Literary
819,0.122,0.689,0.189,38151,52.91,53.419141297971514,0.7719947113133663,0.018719881594913862,0.8964799693128009,19.41955029335479,27.463391400048756,Literary
820,0.104,0.794,0.103,18024,79.09,48.50425407264097,0.7654935682411764,0.020616748347523896,0.8900893528951637,14.487682580511782,20.488677192716203,Detective and Mystery
821,0.113,0.679,0.209,32336,57.17,51.228619215027834,0.7651064618048427,0.0195203387349283,0.8923733040643137,17.1761960375133,24.290809386230322,Literary
822,0.117,0.689,0.193,29570,61.63,52.6963880261611,0.7740602255719742,0.01897663269641081,0.8966090503500576,18.475490475570822,26.128289202047203,Literary
823,0.145,0.67,0.184,12404,83.59,53.500429382037886,0.7945446678258198,0.018691438770690273,0.904059061253832,18.012144530125557,25.473019081927923,Literary
824,0.11,0.763,0.127,15791,78.99,50.780782393193874,0.77906605681396,0.01969248902580968,0.8967336585271558,16.18886877722814,22.89451778423438,Detective and Mystery
825,0.098,0.708,0.193,12397,45.87,56.57983538074323,0.8057717412112129,0.017674141207210843,0.9099036489802664,20.36209882224583,28.796356312801283,Literary
826,0.13,0.711,0.159,11899,63.26,52.325223868595366,0.7904474812965236,0.01911124169313266,0.9018013565434911,17.084111867075276,24.160582703516997,Literary
827,0.14,0.685,0.175,12008,53.21,52.31837554353138,0.7894869849717779,0.01911374329976955,0.9014763855319099,17.145725832777806,24.2477180094451,Literary
828,0.111,0.65,0.239,25210,69.25,52.23009534977958,0.7747225152433286,0.019146049673145392,0.8964600926109976,17.919404763107604,25.34186524563981,Love and Romance
829,0.129,0.7,0.171,32161,66.81,51.88483808165086,0.7684923837064918,0.019273453227825553,0.8940720421296331,17.78731961538354,25.155068638340392,Literary
830,0.111,0.743,0.146,14693,68.7,58.51222833686894,0.8093767632599869,0.017090444654453425,0.9123092447390916,22.29026347517047,31.523192915455713,Literary
831,0.118,0.707,0.175,32154,67.22,50.209921600155766,0.7600638245701244,0.01991638242265046,0.88976634239897,16.223506685854158,22.94350318438553,Detective and Mystery
832,0.089,0.741,0.17,11452,68.03,52.38472463013881,0.7914901341385228,0.01908953434537411,0.9021945146623733,17.069529920871684,24.139960717430082,Literary
833,0.092,0.735,0.173,10921,70.36,50.23766441458751,0.7830108834449424,0.019905383971425827,0.8976042984740609,15.464321424794885,21.86985309184175,Literary
834,0.092,0.736,0.171,22373,69.25,51.04637158668275,0.7726560209439759,0.01959003096433372,0.8947879753591699,16.73701564079555,23.66971451286369,Literary
835,0.093,0.721,0.186,23453,69.15,51.72790202524883,0.7738441721362611,0.019331926500941243,0.8957559401208067,17.40940660774726,24.620618937543956,Literary
836,0.12,0.706,0.174,15334,71.38,48.810710162767656,0.7685870907368257,0.02048730691820154,0.8914363945229093,14.69096492066383,20.77616183515017,Literary
837,0.104,0.698,0.198,8553,44.34,59.521522057422075,0.8217593292823595,0.01680064563932475,0.9168792535061525,21.477831988741297,30.374241288848644,Literary
838,0.115,0.686,0.199,7594,41.2,58.323642416733506,0.8196471464267855,0.017145705558902,0.9154835594001072,20.40422750645349,28.855935269372686,Literary
839,0.096,0.7,0.204,3876,43.02,62.39129845458302,0.8427146924870943,0.016027876078391567,0.9250670280858992,20.42104681192478,28.879721359279884,Literary
840,0.104,0.702,0.194,4599,37.44,59.75389992856398,0.8321450474674229,0.016735309347097074,0.920302672409891,19.783282484211572,27.977786397430098,Literary
841,0.118,0.678,0.204,6935,45.77,58.26384181632964,0.8205144733406194,0.01716330349708813,0.9157236142359599,20.19049097651465,28.55366616995861,Literary
842,0.098,0.713,0.189,7404,46.58,58.23175172919298,0.8195595022763106,0.01717276177179942,0.9153988952697067,20.310848328111906,28.723877168918758,Literary
843,0.11,0.688,0.202,38992,43.63,56.443629252538884,0.7846558446445201,0.01771679130563737,0.902907602429704,22.496570676852635,31.814955358089875,Literary
844,0.119,0.742,0.139,2808,85.12,55.66110740046883,0.8292326940297299,0.017965866054464756,0.9168433589912758,16.16446347258604,22.860003471415673,Sea and Adventure
845,0.119,0.656,0.225,10203,52.5,56.300134718918834,0.8085743793226168,0.017761946840670076,0.910625496306633,19.668560297853965,27.815544725578075,Literary
846,0.107,0.762,0.131,18113,86.23,48.018477558581246,0.7648406916711142,0.020825316645660556,0.889407038165166,14.069444276774254,19.89719891126667,Literary
847,0.121,0.658,0.221,12979,57.47,54.70372470260906,0.7981359793300726,0.018280290883964354,0.9061208116368095,19.02315092450218,26.902798036501263,Literary
848,0.149,0.678,0.173,23619,66.57,51.13798562405655,0.771388724419351,0.019554935295096484,0.8944349525966685,16.880448044803384,23.872558563895343,Detective and Mystery
849,0.123,0.681,0.196,16989,60.08,63.3695512170994,0.8217815290709201,0.015780449455513327,0.9190340760971314,26.776005704664755,37.86699041371625,Literary
850,0.111,0.721,0.168,1350,87.15,48.81897238614278,0.8187868285484109,0.02048383960420783,0.9082898883787748,11.86530953753513,16.780081669737015,Christmas Stories
851,0.154,0.693,0.153,4514,75.3,60.059758999204576,0.8350537403619718,0.016650083461261372,0.9213941900644563,19.544242021679015,27.63973213336062,Literary
852,0.109,0.745,0.146,12992,73.41,59.272122796345194,0.8141480708365315,0.016871337701805097,0.9143041291001297,22.511601115363785,31.83621160808076,Literary
853,0.125,0.74,0.135,5212,78.99,54.330244355877156,0.8152326474515349,0.018405954397144642,0.9114292016112219,16.741242502402454,23.675692197874444,Literary
854,0.13,0.686,0.184,7603,76.56,53.690176512608986,0.8049227429242105,0.018625381120979417,0.9076113464195842,17.23781662637236,24.377954058716224,Literary
855,0.11,0.753,0.137,15598,85.12,47.759472951069036,0.7639853326677442,0.020938254511822796,0.888863931818465,13.860626798587774,19.601886401554808,Humorous and Wit and Satire
856,0.114,0.709,0.176,18595,77.47,51.51680713397401,0.7771206366852733,0.01941114086126129,0.8966890414231007,17.036102238232893,24.092686835283597,Literary
857,0.141,0.624,0.235,25075,73.71,51.41207385651009,0.7703935787713724,0.019450683953947803,0.8943263511050724,17.206700023607613,24.33394853707134,Literary
858,0.123,0.703,0.173,15288,77.47,52.75471694099581,0.7881570103035968,0.018955650944321487,0.9013739539983553,17.703946771333893,25.037161631551754,Literary
859,0.121,0.691,0.187,30160,58.25,55.3048099471549,0.7848213078751625,0.018081609917031168,0.9021635219770745,20.96634746507559,29.650892938536657,Literary
860,0.131,0.653,0.216,24343,71.68,51.97393864845968,0.7734517493615826,0.0192404121373941,0.8958241234729346,17.693771979352224,25.02277230273696,Literary
861,0.109,0.682,0.208,14247,73.31,50.11002528300954,0.777997743454168,0.019956086518660432,0.895800882036732,15.58054564639936,22.034218962311055,Love and Romance
862,0.122,0.65,0.228,21858,74.12,50.01824462056883,0.7678437809258334,0.019992704813730576,0.8922657674416596,15.857472867786376,22.425853194586868,Love and Romance
863,0.112,0.723,0.165,5107,85.02,51.557935828278,0.8045797614777859,0.01939565624447536,0.9058764232507309,15.213890623334708,21.515690455980803,Literary
864,0.133,0.7,0.167,4023,76.56,52.02483182358798,0.8113782340969943,0.019221590247344184,0.9084730603386983,15.014041958736405,21.233061764083732,Literary
865,0.146,0.687,0.167,8859,84.2,50.80578443591998,0.7892979373829596,0.01968279815187725,0.9001934403784974,15.647750168734959,22.129260509250866,Literary
866,0.128,0.702,0.17,16124,76.45,51.34134062605482,0.781062865149547,0.019477481261806352,0.8978726925029294,16.655172978617557,23.55397151003085,Literary
867,0.115,0.712,0.173,6095,87.55,48.79729687491875,0.789695006998069,0.020492938421635985,0.8985996741264367,13.823470065810428,19.549338846127608,Literary
868,0.12,0.683,0.197,1912,78.89,50.48164723528758,0.8202117174013965,0.019809179271412167,0.9101425108237751,12.931558635308402,18.287985604676052,Literary
869,0.121,0.701,0.179,6525,86.33,47.91393510543457,0.7836026782268212,0.020870754985986874,0.8957343136598181,13.382472306353142,18.925673833726965,Literary
870,0.12,0.702,0.178,14312,86.94,48.94600262622467,0.7726537660529674,0.02043067761092736,0.892952465901112,14.693905591922842,20.780320572327145,Literary
871,0.142,0.65,0.208,27899,70.77,52.49967602802811,0.7735022121077827,0.019047736589195865,0.8962645980141983,18.27726169221216,25.84795136816866,Literary
872,0.117,0.694,0.189,42508,72.6,52.627194361726495,0.7683992224982227,0.019001582967289193,0.8946424246605365,18.63068774905993,26.347771291058827,Literary
873,0.128,0.712,0.16,24429,82.24,55.522795034248155,0.7915445365370332,0.018010620671801005,0.9045358586992527,20.651162509101038,29.205154099141485,Humorous and Wit and Satire
874,0.145,0.698,0.157,30745,76.66,49.69091643411267,0.7595468446373058,0.020124402441358536,0.8891259574873049,15.71443544947954,22.22356773769051,Literary
875,0.099,0.72,0.18,14128,42.45,54.55027676711555,0.7950617772137712,0.018331712674331074,0.9050007324694144,19.14517818957148,27.075370649741565,Literary
876,0.105,0.784,0.111,5344,79.6,53.9089712863802,0.813252825244878,0.018549788210346436,0.9104865200771088,16.56101830694644,23.42081669639277,Literary
877,0.154,0.697,0.149,18558,62.21,56.7895170922389,0.7991268855133693,0.01760888366731092,0.907883863002386,21.449739868762734,30.33451303177915,Literary
878,0.129,0.642,0.229,16906,57.03,55.61665059755845,0.7952787552213711,0.0179802269510257,0.9058276632310927,20.398140078831428,28.8473263466696,Literary
879,0.129,0.718,0.153,5032,76.86,52.36505343157666,0.8065468453061669,0.01909670542600821,0.9071511628747965,15.780935491505126,22.31761299902147,Literary
880,0.1,0.776,0.124,16579,69.52,58.593713015088035,0.8099257667912383,0.01706667743930987,0.9125362676774856,22.31184571346521,31.55371480955851,Detective and Mystery
881,0.089,0.742,0.17,13610,72.9,51.98613273822688,0.786783343048861,0.01923589902398475,0.9003120688505426,16.983150806248485,24.017802202024168,Literary
882,0.121,0.689,0.19,14461,65.39,49.49949688279092,0.7721753989105734,0.020202225537117768,0.8932865528122418,15.222942587182619,21.52849186602063,Literary
883,0.147,0.667,0.187,32491,78.38,51.19532379483656,0.7668974886645213,0.01953303399364099,0.8929558692218637,17.09039476027723,24.169468056294143,Literary
884,0.109,0.696,0.195,8340,57.13,54.837682211929014,0.8061389396311577,0.018235635782988414,0.9088321985596527,18.319318809885136,25.907429114376104,Literary
885,0.123,0.703,0.174,3368,51.45,61.91099987670721,0.8428644401830504,0.016152218539378337,0.9248592204000081,19.864923894500237,28.09324478711159,Literary
886,0.096,0.75,0.154,14,88.57,78.17711264288495,0.9548926737583074,0.012791467556086723,0.9633757346717646,3.516766563026828,4.973458969132756,Literary
887,0.119,0.693,0.188,15760,45.66,55.30116271694887,0.7955409466274111,0.01808280243795881,0.9056929340286229,19.98647299847041,28.265141178440512,Literary
888,0.128,0.647,0.226,1439,57.13,56.276741574449886,0.8422103035953843,0.017769330135737785,0.9213635034610902,14.764361224627278,20.879959883643334,Literary
889,0.075,0.676,0.249,13261,74.32,50.25838301450624,0.7780155594088226,0.019897178142626808,0.8959346189322928,15.723068610715933,22.23577687139717,Literary
890,0.114,0.671,0.215,1777,60.69,59.864653230011186,0.8483625585788823,0.016704347992425733,0.9254486143138241,16.705953733851,23.625786342789535,Literary
891,0.143,0.643,0.214,1791,79.94,55.06389475626281,0.833936669997045,0.018160720458050467,0.917944447228663,14.983874938544776,21.19039915499235,Literary
892,0.139,0.677,0.184,1341,81.8,52.25613892721504,0.8291903425384471,0.0191365076052184,0.9144314027123901,13.352866473615356,18.883804863543837,Literary
893,0.163,0.675,0.162,2118,70.97,58.35324358614996,0.8420121777115249,0.017137007962953206,0.9225847322030846,16.551413721899927,23.407233761959024,Literary
894,0.148,0.664,0.187,6734,63.22,56.11242502421464,0.8147418642856844,0.01782136486827048,0.9124933235143357,18.63902012971205,26.35955505678391,Literary
895,0.136,0.65,0.214,32963,66.91,50.28312599865747,0.7592525607800363,0.019887387272356526,0.889551700978094,16.310630158331843,23.066714380764516,Literary
896,0.092,0.716,0.192,5884,62.61,55.94088590750661,0.8185424812047196,0.017876012933606612,0.9136031751600558,17.937930340190128,25.368064368000706,Literary
897,0.155,0.619,0.226,9087,12.61,53.64456916135929,0.8007693905744946,0.0186412159820329,0.9062161136745764,17.600748706375924,24.891217528477537,Literary
898,0.08,0.763,0.157,1995,71.99,59.03822140453844,0.8462941390687616,0.016938179643791355,0.9243298455710485,16.377029704659762,23.160617519716876,Literary
899,0.113,0.671,0.216,19915,72.9,52.16931873450168,0.7784165666704469,0.019168354585751175,0.8976549426248953,17.670243028024082,24.989497340660282,Literary
900,0.126,0.674,0.2,17821,75.95,50.75376206803193,0.7747526746959382,0.019702972927594386,0.8952518711188218,16.353467715787673,23.127295835497485,Literary
901,0.119,0.734,0.147,6920,68.33,52.961590250136204,0.802189512886715,0.01888160826132724,0.9061732496313518,16.76464023158091,23.708781583807347,Ghost and Horror
902,0.091,0.792,0.118,4725,72.8,53.939657231091836,0.8142240207329179,0.018539235348043352,0.9108239675509896,16.480349679451237,23.30673402933103,Literary
903,0.08,0.712,0.208,5178,79.7,63.22874257038637,0.8419763642786331,0.015815592076448427,0.9252727439964802,21.549005952855378,30.474896474186636,Literary
904,0.111,0.752,0.137,22953,89.38,54.418813500384374,0.7890281811568618,0.018375997852157083,0.9029150411690046,19.525310051196666,27.612958283942035,Sea and Adventure
